# id	buy_limit	guide_price	name  (OSRS wiki prices API + Module:GELimits)
29000	15	689034	Eclipse atlatl
29004	15	1493550	Eclipse moon chestplate
29007	15	2529167	Eclipse moon tassets
29010	15	818806	Eclipse moon helm
29013	15	1471273	Blue moon chestplate
29016	15	4415624	Blue moon tassets
29019	15	698343	Blue moon helm
29022	15	3624716	Blood moon chestplate
29025	15	8870190	Blood moon tassets
29028	15	952873	Blood moon helm
29049	15	676474	Eclipse moon chestplate (broken)
29052	15	1677500	Eclipse moon tassets (broken)
29055	15	64252	Eclipse moon helm (broken)
29058	15	582029	Blue moon chestplate (broken)
29061	15	3038362	Blue moon tassets (broken)
29064	15	69898	Blue moon helm (broken)
29067	15	2824066	Blood moon chestplate (broken)
29070	15	7885000	Blood moon tassets (broken)
29073	15	72581	Blood moon helm (broken)
29084	15	114586	Sulphur blades
29090	100	4039	Calcified moth
29098	0	226	Not meat
29101	13000	1259	Raw barb-tailed kebbit
29104	13000	900	Raw wild kebbit
29107	13000	1600	Raw dashing kebbit
29110	13000	1182	Raw pyre fox
29113	13000	2270	Raw moonlight antelope
29116	13000	1765	Raw sunlight antelope
29119	13000	1181	Raw graahk
29122	13000	4247	Raw larupia
29125	13000	1129	Raw kyatt
29128	10000	832	Cooked wild kebbit
29131	10000	200	Cooked barb-tailed kebbit
29134	6000	1540	Cooked dashing kebbit
29137	10000	327	Cooked pyre fox
29140	10000	1128	Cooked sunlight antelope
29143	6000	2769	Cooked moonlight antelope
29146	10000	381	Cooked larupia
29149	10000	44	Cooked graahk
29152	10000	478	Cooked kyatt
29163	0	2197	Fox fur
29166	18000	253	Jerboa tail
29168	0	2250	Sunlight antelope antler
29171	18000	2695	Moonlight antelope antler
29174	18000	323	Moonlight antelope fur
29177	0	390	Sunlight antelope fur
29180	0	1080	Sapphire glacialis mix (2)
29183	0	4253	Snowy knight mix (2)
29186	0	745	Ruby harvest mix (2)
29189	0	939	Black warlock mix (2)
29192	125	4388	Sunlight moth mix (2)
29195	125	3571	Moonlight moth mix (2)
29198	0	350	Sapphire glacialis mix (1)
29201	0	1500	Snowy knight mix (1)
29204	0	846	Ruby harvest mix (1)
29207	0	128	Black warlock mix (1)
29210	0	50505	Sunlight moth mix (1)
29213	0	2667	Moonlight moth mix (1)
29218	10000	2205	Jaguar fur
29253	0	30741	Enhanced quetzal whistle blueprint
29256	50	31021	Perfected quetzal whistle blueprint
29277	0	152	Trapper's tipple
29280	100	15501	Mixed hide top
29283	100	22670	Mixed hide legs
29286	100	17453	Mixed hide boots
29289	100	21707	Mixed hide cape
29292	0	14511	Mixed hide base
29305	0	486	Hunter's spear
29307	100	3318	Quetzal feed
29311	10000	2	Hunter spear tips
29409	0	200	Sunbeam ale
29412	0	118	Steamforge brew
29415	2000	1343	Eclipse red
29418	0	107	Moon-lite
29421	0	12599	Sun-shine
29424	0	7700808	Sunfire fanatic armour set
29449	250	14911	Zombie pirate key
29455	5	39318	Teleport anchoring scroll
29458	18000	99	Adamant seeds
29486	125	18412	Cursed amulet of magic
29574	8	1770921	Burning claw
29577	8	3679164	Burning claws
29580	5	38047513	Tormented synapse
29599	0	250000	Corrupted dark bow
29602	0	250000	Corrupted Volatile Nightmare staff
29619	5	3806679	Armageddon rug
29622	5	11847590	Armageddon teleport scroll
29625	5	14684946	Armageddon weapon scroll
29628	5	8899401	Armageddon cape fabric
29631	50	50	Blighted overload (4)
29634	50	50	Blighted overload (3)
29637	50	50	Blighted overload (2)
29640	50	50	Blighted overload (1)
29643	0	2600	Chitin
29649	0	30000	Sigil of meticulousness
29652	0	30000	Sigil of revoked limitation
29655	0	10000	Sigil of the rampart
29658	0	10000	Sigil of deception
29661	0	10000	Sigil of litheness
29664	0	10000	Sigil of the adroit
29667	0	10000	Sigil of onslaught
29670	0	10000	Sigil of restoration
29673	0	10000	Sigil of the swashbuckler
29676	0	10000	Sigil of the gunslinger
29679	0	10000	Sigil of arcane swiftness
29684	0	11050	Guthixian temple teleport
29782	0	29089	Spider cave teleport
29784	11000	1046	Araxyte venom sac
29796	8	38577500	Noxious halberd
29801	8	49866806	Amulet of rancour
29806	8	673376	Aranea boots
29824	2000	19346	Extended anti-venom+(4)
29827	2000	13931	Extended anti-venom+(3)
29830	2000	8690	Extended anti-venom+(2)
29833	2000	4723	Extended anti-venom+(1)
29889	15	65040	Glacial temotli
29895	13000	251	Frozen tear
29900	0	12763	Varlamorian kebab
29944	0	906	Blackbird red
29947	0	535	Chilhuac red
29952	0	366	Ixcoztic white
29955	0	316	Metztonalli white
29958	0	920	Tonameyo white
29963	0	5500	Chichilihui rosé
29966	0	332	Imperial rosé
29993	13000	56261	Aldarium
30002	5	10255772	Chugging barrel (disassembled)
30040	0	22658	Colossal wyrm teleport scroll
30066	15	831833	Tome of Earth (empty)
30068	11000	3209	Soiled page
30070	8	9292401	Dragon hunter wand
30073	0	1027689	Hueycoatl hide coif
30076	0	1493175	Hueycoatl hide body
30079	0	974595	Hueycoatl hide chaps
30082	0	515348	Hueycoatl hide vambraces
30085	0	492100	Hueycoatl hide
30088	200	39395	Huasca seed
30094	0	6642	Grimy huasca
30097	0	6887	Huasca
30100	10000	7544	Huasca potion (unf)
30125	2000	76770	Prayer regeneration potion(4)
30128	2000	53655	Prayer regeneration potion(3)
30131	2000	37890	Prayer regeneration potion(2)
30134	2000	18183	Prayer regeneration potion(1)
30137	2000	66572	Goading potion(4)
30140	0	47482	Goading potion(3)
30143	0	33880	Goading potion(2)
30146	0	15600	Goading potion(1)
30321	50	269027	Zombie helmet
30324	70	116516	Broken zombie helmet
30328	250	1500	Dust
30331	0	180500	Raging echoes relic hunter (t1) armour set
30334	0	1192709	Raging echoes relic hunter (t2) armour set
30337	0	2912631	Raging echoes relic hunter (t3) armour set
30404	0	33991	Raging echoes hat (t1)
30406	0	9752	Raging echoes top (t1)
30408	0	19097	Raging echoes robeskirt (t1)
30410	0	69820	Raging echoes boots (t1)
30412	0	171837	Raging echoes hat (t2)
30414	0	164181	Raging echoes top (t2)
30416	0	123012	Raging echoes robeskirt (t2)
30418	0	288715	Raging echoes boots (t2)
30420	0	1882999	Raging echoes hat (t3)
30422	0	556349	Raging echoes top (t3)
30424	0	83109	Raging echoes robeskirt (t3)
30426	0	784644	Raging echoes boots (t3)
30428	0	1317343	Raging echoes cane
30430	0	46193	Raging echoes banner
30432	0	2069708	Echo venator bow ornament kit
30443	0	891507	Echo virtus ornament kit
30451	0	188890	Echo ahrim's ornament kit
30453	0	377375	Echo home teleport scroll
30455	0	794730	Raging echoes death scroll
30457	0	2035000	Raging echoes astral contact scroll
30459	0	1341828	Raging echoes nexus scroll
30461	0	513991	Raging echoes portal scroll
30554	0	127868	Raging echoes rug
30557	5	166351	Raging echoes curtains
30560	0	341582	Raging echoes scrying pool scroll
30563	0	2443729	Raging echoes spirit tree scroll
30576	0	10000	Bounty supply crate
30616	100	5250	Bounty supply crate (manta ray)
30619	100	6562	Bounty supply crate (anglerfish)
30628	8	4625325	Ice element staff crown
30631	8	4476388	Fire element staff crown
30634	8	9426435	Twinflame staff
30676	0	10000	Nimbleness charm
30679	0	10000	Stockpiling charm
30682	0	10000	Accumulation charm
30685	0	10000	Vulnerability charm
30744	0	250113635	Oathplate armour set
30750	0	81090000	Oathplate helm
30753	0	83125000	Oathplate chest
30756	0	83570959	Oathplate legs
30759	5	3801265	Soulflame horn
30765	0	171600	Oathplate shards
30771	25000	344	Aether catalyst
30773	8000	2341	Diabolic worms
30775	0	40288	Chasm teleport scroll
30795	0	17037	Barrel of demonic tallow (full)
30800	11000	184	Demonic tallow
30810	50	245744	Contract of Glyphic Attenuation
30813	50	198748	Contract of Sensory Clouding
30816	50	39646	Contract of Bloodied Blows
30819	50	36421	Contract of Divine Severance
30822	50	39383	Contract of Forfeit Breath
30825	50	80111319	Contract of Oathplate Acquisition
30828	50	5975000	Contract of Shard Acquisition
30831	50	95460	Contract of Catalyst Acquisition
30834	50	71342	Contract of Worm Acquisition
30837	50	2681620	Contract of Harmony Acquisition
30840	50	110887	Contract of Familiar Acquisition
30843	25000	785	Aether rune
30848	25000	1792	Crushed infernal shale
30864	0	9350000	Infernal plate
30895	0	139960	Steel ring
30900	10000	241	Shark lure
30957	0	94925	Earthbound tecpatl
30998	10000	31	Atlatl dart tips
31004	11000	34	Atlatl dart shaft
31010	11000	52	Headless atlatl dart
31024	0	54456	Greenman carving
31027	0	97741	Greenman statue
31032	0	3221	Ent branch
31034	4	22832	Greenman mask
31045	13000	124	Bale of flax
31049	0	797	Redwood hiking staff
31081	0	425098	Antler guard
31086	0	3637	Broken antler
31088	8	143375000	Avernic treads
31099	100	44069	Mokhaiotl waystone
31106	0	65376936	Confliction gauntlets
31111	13000	240	Demon tear
31115	8	38452642	Eye of Ayak (uncharged)
31136	2	19178785	Blood moon armour set
31139	2	6392874	Blue moon armour set
31142	2	5741867	Eclipse moon armour set
31145	2	487500000	Torva armour set
31148	2	60418205	Virtus armour set
31151	0	134385	Rock-shell armour set
31154	2	486400	Skeletal armour set
31157	0	132775	Spined armour set
31160	2	269000	Swampbark armour set
31163	2	639654	Bloodbark armour set
31166	0	86499	Mixed hide armour set
31169	0	3984617	Hueycoatl hide armour set
31181	0	62210	Grid master tabard
31184	0	18630	Grid master tabard (b)
31187	0	24129	Grid master tabard (p)
31190	0	26974	Grid master tabard (g)
31193	0	22780	Swords and emblem
31196	0	5750	Swords and emblem (b)
31199	0	38956	Swords and emblem (p)
31202	0	25077	Swords and emblem (g)
31205	0	143871	Grid master altar icon scroll
31208	0	101453	Grid master torch scroll
31235	11000	22	Gryphon feather
31243	15	481316	Horn of Plenty (empty)
31245	0	101956	Belle's folly (tarnished)
31248	15	97408	Belle's folly
31255	0	100	Barnacle blaster
31258	0	3987	Kraken colada
31261	0	225	Sailor's mirage
31383	0	4397	Camphor pyre logs
31386	0	4897	Ironwood pyre logs
31389	0	4417	Rosewood pyre logs
31406	13000	11981	Dragon nails
31432	13000	3956	Camphor plank
31435	13000	4187	Ironwood plank
31438	0	5425	Rosewood plank
31441	0	733	Summon boat
31443	0	615	Teleport to boat
31454	0	2	Ball of cotton
31457	13000	990	Hemp
31460	0	2057	Cotton boll
31463	13000	132	Linen yarn
31466	13000	850	Hemp yarn
31469	13000	1738	Cotton yarn
31472	13000	509	Bolt of linen
31475	13000	2081	Bolt of canvas
31478	13000	3281	Bolt of cotton
31481	13000	1088	Elkhorn coral
31484	13000	2198	Pillar coral
31487	11000	2614	Umbral coral
31502	0	5174	Camphor sapling
31505	0	39353	Ironwood sapling
31508	0	144483	Rosewood sapling
31511	600	150	Elkhorn frag
31513	600	261	Pillar frag
31515	200	1525	Umbral frag
31541	2000	11	Flax seed
31543	2000	1004	Hemp seed
31545	2000	2513	Cotton seed
31547	200	3774	Camphor seed
31549	200	37934	Ironwood seed
31551	200	145400	Rosewood seed
31553	0	850	Raw swordtip squid
31556	0	205	Swordtip squid
31561	0	2521	Raw jumbo squid
31564	0	345	Jumbo squid
31569	0	787	Squid paste
31572	0	1544303	Squid beak
31577	8	1100889	Camphor blowpipe (empty)
31581	8	1313919	Ironwood blowpipe (empty)
31585	8	1373518	Rosewood blowpipe (empty)
31587	2000	1663	Haemostatic poultice
31590	2000	4254	Haemostatic dressing (4)
31593	0	3152	Haemostatic dressing (3)
31596	0	1996	Haemostatic dressing (2)
31599	0	1049	Haemostatic dressing (1)
31602	0	3474	Super fishing potion(4)
31605	0	2296	Super fishing potion(3)
31608	0	2095	Super fishing potion(2)
31611	0	1085	Super fishing potion(1)
31614	0	2916	Extreme energy potion(4)
31617	0	1303	Extreme energy potion(3)
31620	0	1251	Extreme energy potion(2)
31623	0	535	Extreme energy potion(1)
31626	0	883	Super hunter potion(4)
31629	0	615	Super hunter potion(3)
31632	0	133	Super hunter potion(2)
31635	0	250	Super hunter potion(1)
31638	0	7868	Extended stamina potion(4)
31641	0	5742	Extended stamina potion(3)
31644	0	3577	Extended stamina potion(2)
31647	0	1747	Extended stamina potion(1)
31650	2000	1272	Armadyl brew(4)
31653	2000	867	Armadyl brew(3)
31656	2000	551	Armadyl brew(2)
31659	2000	373	Armadyl brew(1)
31662	10000	1222	Elkhorn potion (unf)
31665	0	2302	Pillar potion (unf)
31668	0	2873	Umbral potion (unf)
31671	0	73	Red crab
31674	0	440	Blue crab
31677	0	5599	Rainbow crab (1)
31680	0	5600	Rainbow crab (2)
31683	0	2250	Rainbow crab (3)
31686	0	101	Raw red crab meat
31689	0	460	Red crab meat
31692	0	443	Raw blue crab meat
31695	0	507	Blue crab meat
31700	0	1222	Raw rainbow crab meat
31703	0	950	Rainbow crab meat
31708	13000	77	Crab paste
31710	13000	1351	Rainbow crab paste
31712	0	184	Anti-odour salt
31716	0	466	Lead ore
31719	0	1962	Nickel ore
31722	30000	143	Rubium splinters
31726	0	2305	Strykewyrm bones
31729	7500	6752	Frost dragon bones
31906	11000	4	Bronze cannonball
31908	11000	10	Iron cannonball
31910	11000	146	Mithril cannonball
31912	11000	223	Adamant cannonball
31914	11000	692	Rune cannonball
31916	11000	1259	Dragon cannonball
31918	0	47	Bronze chainshot cannonball
31920	0	500	Iron chainshot cannonball
31922	0	311	Steel chainshot cannonball
31924	0	587	Mithril chainshot cannonball
31926	0	497	Adamant chainshot cannonball
31928	0	1918	Rune chainshot cannonball
31930	0	3600	Dragon chainshot cannonball
31932	0	115	Bronze incendiary cannonball
31934	0	617	Iron incendiary cannonball
31936	0	742	Steel incendiary cannonball
31938	0	759	Mithril incendiary cannonball
31940	0	1043	Adamant incendiary cannonball
31942	0	1498	Rune incendiary cannonball
31944	0	3600	Dragon incendiary cannonball
31946	0	41032	Echo pearl
31949	0	2431448	Bottled storm
31952	15	286776	Swift albatross feather
31954	15	17000	Narwhal horn
31959	15	125924	Ray barbs
31961	0	1228659	Broken dragon hook
31964	13000	70	Repair kit
31967	13000	107	Oak repair kit
31970	13000	305	Teak repair kit
31973	13000	1104	Mahogany repair kit
31976	13000	1682	Camphor repair kit
31979	13000	2049	Ironwood repair kit
31982	13000	14443	Rosewood repair kit
31989	100	16617	Boat bottle (empty)
31996	64	174923	Dragon metal sheet
31999	100	285	Bronze keel parts
32002	100	792	Iron keel parts
32005	100	1228	Steel keel parts
32008	100	2202	Mithril keel parts
32011	100	7850	Adamant keel parts
32014	100	59950	Rune keel parts
32017	100	277506	Dragon keel parts
32020	100	3935	Large bronze keel parts
32023	100	3275	Large iron keel parts
32026	100	16714	Large steel keel parts
32029	100	15322	Large mithril keel parts
32032	100	45894	Large adamant keel parts
32035	100	301515	Large rune keel parts
32038	100	583900	Large dragon keel parts
32041	100	35	Wooden hull parts
32044	100	406	Oak hull parts
32047	100	1774	Teak hull parts
32050	100	5596	Mahogany hull parts
32053	100	8739	Camphor hull parts
32056	100	11410	Ironwood hull parts
32059	100	10171	Rosewood hull parts
32062	100	100	Large wooden hull parts
32065	0	4067	Large oak hull parts
32068	100	10185	Large teak hull parts
32071	100	38247	Large mahogany hull parts
32074	100	48716	Large camphor hull parts
32077	100	56867	Large ironwood hull parts
32080	100	77013	Large rosewood hull parts
32087	0	3089953	Barracuda paint
32090	5	800	Shark paint
32093	5	892145	Inky paint
32096	0	12778975	Angler's paint
32099	0	313964	Salvor's paint
32110	0	10185802	Merchant's paint
32115	100	495660	Dragon cannon barrel
32307	8000	365	Fine fish offcuts
32309	15000	46	Raw giant krill
32312	0	249	Giant krill
32317	15000	209	Raw haddock
32320	0	485	Haddock
32325	15000	616	Raw yellowfin
32328	0	1081	Yellowfin
32333	15000	1797	Raw halibut
32336	10000	2653	Halibut
32341	15000	1419	Raw bluefin
32344	0	1840	Bluefin
32349	15000	3497	Raw marlin
32352	10000	3869	Marlin
32357	0	546	Haddock eye
32360	11000	156	Yellow fin
32362	11000	1250	Marlin scales
32364	250	1150	Camphor crate
32366	250	1282	Fish crate (empty)
32368	250	1032	Fish crate (giant krill)
32371	250	2420	Fish crate (haddock)
32374	250	6500	Fish crate (yellowfin)
32377	250	17025	Fish crate (halibut)
32380	250	13888	Fish crate (bluefin)
32383	250	33875	Fish crate (marlin)
32876	0	1200000	Aquanite tendon
32879	0	1313702	Aquanite hopper
32886	0	514	Chain
32889	10000	1343	Lead bar
32892	10000	2558	Cupronickel bar
32904	0	299	Camphor logs
32907	12000	106	Ironwood logs
32910	12000	420	Rosewood logs
33012	5	14190200	Annihilation weapon scroll
33015	5	19318462	Annihilation blueprints
33018	5	11730174	Annihilation teleport scroll
33038	0	1	The dogsword
33041	0	1	Thunder khopesh
33044	0	1	Trinket of avarice
33047	0	1	Trinket of fortuity (inactive)
33050	0	1	Trinket of fortuity (active)
33074	100	33435	Facility bottle (empty)
33093	4	2496	Cow slippers
33106	13000	182	Raw t-bone steak
33109	6000	77	Cooked t-bone steak
33260	4	43564	Demonic hood (t1)
33263	4	13000	Demonic robe top (t1)
33266	4	7595	Demonic robe bottom (t1)
33269	4	12135	Demonic boots (t1)
33272	4	380516	Demonic hood (t2)
33275	4	54342	Demonic robe top (t2)
33278	4	33004	Demonic robe bottom (t2)
33281	4	65452	Demonic boots (t2)
33284	4	4297991	Demonic hood (t3)
33287	4	515892	Demonic robe top (t3)
33290	4	295328	Demonic robe bottom (t3)
33293	4	347487	Demonic boots (t3)
33296	0	677944	Demonic sceptre
33299	0	105000	Demonic pacts banner
33302	0	881506	Demonic skin contract
33305	0	1960044	Demonic axe ornament kit
33308	0	192519	Demonic staff ornament kit
33311	0	839473	Demonic trident ornament kit
33342	0	123491	Demonic quill
33359	0	285752	Impish ritual scroll
33362	0	255145	Demonic pacts throne scroll
33365	0	2248965	Impish whistle
33368	0	1182084	Demonic pacts demon butler scroll
33428	0	1	Trinket of vengeance (2)
33431	0	1	Trinket of vengeance (1)
33451	0	89304	Demonic pacts relic hunter (t1) armour set
33454	0	468432	Demonic pacts relic hunter (t2) armour set
33457	0	5846910	Demonic pacts relic hunter (t3) armour set
33534	0	28619777	Etched araxyte fang
33553	0	1900	Seeking bronze arrow
33559	0	292	Seeking iron arrow
33565	0	130	Seeking steel arrow
33571	0	434	Seeking mithril arrow
33577	0	309	Seeking adamant arrow
33583	0	296	Seeking rune arrow
33589	0	589	Seeking amethyst arrow
33595	11000	2343	Seeking dragon arrow
33625	0	1542	Letvek
33631	5	51264722	Crimson kisten
33636	0	125041732	Etched elder venator fang
33639	8	146790000	Necklace of rupture
33644	0	1	Dummy stymphike feather
33651	0	22	Stymphike feather
33657	0	102465	Orikalkum gravel
33661	0	1819	Venator fang
33663	0	1200	Venator tooth
33821	0	2239	Raw impaler meat
33836	0	61748	Noble robe top (green)
33839	0	65801	Noble robe top (blue)
33842	0	150000	Noble robe top (red)
33845	0	36250	Noble robe top (yellow)
33848	0	68699	Noble robe top (white)
33851	0	54363	Noble robe top (black)
33854	0	65414	Noble robe top (pink)
33857	0	32875	Wyrmscraig noble skirt (green)
33860	0	29839	Wyrmscraig noble skirt (blue)
33863	0	242000	Wyrmscraig noble skirt (red)
33866	0	28752	Wyrmscraig noble skirt (yellow)
33869	0	56578	Wyrmscraig noble skirt (white)
33872	0	43881	Wyrmscraig noble skirt (black)
33875	0	100790	Wyrmscraig noble skirt (pink)
33878	0	4779	Wyrmscraig shoes
33881	0	15756	Wyrmscraig boots
33884	0	15024	Wyrmscraig villager robe top (A, green)
33887	0	1500	Wyrmscraig villager robe top (A, blue)
33890	0	323	Wyrmscraig villager robe top (A, red)
33893	0	267	Wyrmscraig villager robe top (A, yellow)
33896	0	2505	Wyrmscraig villager robe top (A, white)
33899	0	50000	Wyrmscraig villager robe top (A, black)
33902	0	19500	Wyrmscraig villager robe top (A, pink)
33905	0	1240	Wyrmscraig villager robe top (A, beige)
33908	0	973	Wyrmscraig villager robe bottom (A, green)
33911	0	1383	Wyrmscraig villager robe bottom (A, blue)
33914	0	500200	Wyrmscraig villager robe bottom (A, red)
33917	0	7700	Wyrmscraig villager robe bottom (A, yellow)
33920	0	2155	Wyrmscraig villager robe bottom (A, white)
33923	0	5000	Wyrmscraig villager robe bottom (A, black)
33926	0	2937	Wyrmscraig villager robe bottom (A, pink)
33929	0	50200	Wyrmscraig villager robe bottom (B, green)
33932	0	700	Wyrmscraig villager robe bottom (B, blue)
33935	0	2700	Wyrmscraig villager robe bottom (B, red)
33938	0	400	Wyrmscraig villager robe bottom (B, yellow)
33941	0	268	Wyrmscraig villager robe bottom (B, white)
33944	0	50176	Wyrmscraig villager robe bottom (B, black)
33947	0	398	Wyrmscraig villager robe bottom (B, pink)
33950	0	472	Wyrmscraig villager robe top (B, green)
33953	0	25203	Wyrmscraig villager robe top (B, blue)
33956	0	1916	Wyrmscraig villager robe top (B, red)
33959	0	1737	Wyrmscraig villager robe top (B, yellow)
33962	0	453000	Wyrmscraig villager robe top (B, white)
33965	0	1278	Wyrmscraig villager robe top (B, black)
33968	0	1500	Wyrmscraig villager robe top (B, pink)
33971	0	12663	Wyrmscraig villager skirt (green)
33974	0	371	Wyrmscraig villager skirt (blue)
33977	0	1107	Wyrmscraig villager skirt (red)
33980	0	445	Wyrmscraig villager skirt (yellow)
33983	0	246	Wyrmscraig villager skirt (white)
33986	0	2678	Wyrmscraig villager skirt (black)
33989	0	2675	Wyrmscraig villager skirt (pink)
33992	0	598	Wyrmscraig villager work skirt (green)
33995	0	647	Wyrmscraig villager work skirt (blue)
33998	0	2476	Wyrmscraig villager work skirt (red)
34001	0	5180	Wyrmscraig villager work skirt (yellow)
34004	0	50199	Wyrmscraig villager work skirt (white)
34007	0	6358	Wyrmscraig villager work skirt (black)
34010	0	557	Wyrmscraig villager work skirt (pink)
34013	0	2690	Wyrmscraig villager work skirt (beige)
34017	0	121	Wyrmscraig goat fur
34027	100	1682681	Hallowfell
34033	0	37451	Ardeaglais teleport
34035	0	1	Placeholder
34401	0	82051	Necklace of fangs
34404	0	265000	Air diamond
34407	0	301833	Amulet of air
34410	0	238898	Water sapphire
34413	0	277363	Amulet of water
34416	0	367036	Earth emerald
34419	0	441610	Amulet of earth
34422	0	85500	Fire ruby
34425	0	73092	Amulet of fire
34428	0	1260964	Elemental amulet
